Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
137, b-SLICE,    7, 39.00,       4368, 0,4.20,31.296, 37.024, 39.235, 33.005,14, 6 3 ,8 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.68%,  3.99%, 21.37%,  9.97%,  2.56%,  2.85%,  5.13%,  2.28%,  0.00%,  7.41%,  2.56%,  1.42%,  5.41%, 10.26%,  3.99%,  7.12%, 185448.29, 19830.96, 12286.31, 186152.45 , 16, 235, 90.12, 59, 168, 121.73, 57, 181, 135.10, 0.00%, 23.46%,0.00%, 59.26%, 0.00%, 1.85%, 3.09%, 3.70%, 8.64%, 0.00%, 30.69%,0.00%, 50.99%, 0.99%, 2.48%, 3.96%, 3.47%, 7.43%, 0.00%, 54.76%,0.00%, 19.05%, 2.38%, 4.76%, 2.38%, 1.19%, 15.48%, 0.00%, 53.57%,0.00%, 21.43%, 10.71%, 1.79%, 3.57%, 2.68%, 6.25%,0.00%, 0.0, 55.8, 34.4, 15.3, 77.5, 0.0, 1261.4, 2.600, 33
138, b-SLICE,    9, 39.00,       4120, 0,4.21,31.107, 37.005, 39.238, 32.861,12, 8 6 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.83%,  7.26%, 16.17%,  8.25%,  3.30%,  4.62%,  4.95%,  2.64%,  0.00%,  4.95%,  0.33%,  0.00%,  6.93%, 10.56%,  4.95%,  8.25%, 193830.06, 19880.86, 11868.18, 194952.46 , 16, 235, 91.37, 61, 170, 121.84, 70, 182, 135.04, 0.00%, 22.34%,0.00%, 54.26%, 0.00%, 5.32%, 6.38%, 7.45%, 4.26%, 0.00%, 31.13%,0.00%, 50.99%, 1.32%, 1.99%, 5.30%, 2.98%, 6.29%, 0.00%, 40.00%,0.00%, 22.50%, 2.50%, 7.50%, 12.50%, 6.25%, 8.75%, 0.00%, 52.08%,0.00%, 25.00%, 6.25%, 1.04%, 3.12%, 3.12%, 9.37%,0.00%, 0.0, 55.7, 34.4, 15.4, 81.7, 0.0, 1223.9, 2.874, 29
139, P-SLICE,   15, 37.00,      46880, 0,4.30,31.088, 36.992, 39.297, 32.852,6, 10 8 6 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.05%, 0.09%,  0.00%,  0.23%, 0.23%,  0.00%,  2.69%, 0.00%,  0.00%,  0.23%,  4.17%,  5.14%, 20.69%, 10.28%, 24.86%, 10.46%,  0.00%,  0.32%,  2.04%,  6.90%,  0.00%,  0.65%,  2.78%,  8.19%, 202311.01, 20578.01, 10023.10, 308135.70 , 16, 235, 96.02, 62, 169, 122.14, 69, 182, 134.79, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 20.00%, 20.00%, 60.00%, 0.00%, 0.40%, 8.30%,0.00%, 28.06%, 19.37%, 18.58%, 6.72%, 8.89%, 9.68%, 0.90%, 13.33%,0.00%, 36.92%, 20.38%, 8.08%, 7.31%, 5.96%, 7.12%, 5.47%, 28.30%,0.00%, 25.52%, 21.09%, 2.91%, 6.47%, 2.73%, 7.51%,0.00%, 0.1, 55.6, 90.8, 15.3, 251.3, 0.0, 1156.3, 3.437, 20
140, B-SLICE,   13, 38.00,      13280, 0,4.02,31.033, 37.035, 39.308, 32.817,8, 10 8 3 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.02%,  1.53%, 15.96%, 14.81%, 10.73%,  9.07%,  7.28%,  8.05%,  0.00%,  4.34%,  4.60%,  3.58%,  0.89%,  7.02%,  6.51%,  4.60%, 198923.11, 19674.48, 11368.34, 213768.19 , 16, 235, 94.53, 63, 168, 122.07, 61, 181, 134.78, 0.00%, 25.93%,0.00%, 29.63%, 0.00%, 20.37%, 1.85%, 9.26%, 12.96%, 0.00%, 24.72%,0.00%, 40.28%, 2.78%, 9.44%, 5.28%, 7.64%, 9.86%, 0.00%, 35.95%,0.00%, 28.10%, 6.61%, 6.82%, 6.82%, 4.55%, 11.16%, 0.00%, 34.78%,0.00%, 18.48%, 12.50%, 5.16%, 8.97%, 7.34%, 12.77%,0.00%, 0.0, 59.2, 70.2, 39.0, 132.3, 0.0, 1217.6, 2.393, 24
141, b-SLICE,   11, 39.00,       6488, 0,4.28,31.136, 37.041, 39.287, 32.893,10, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.02%,  5.21%, 24.48%,  9.90%,  6.25%,  5.73%,  4.17%,  3.12%,  0.00%,  3.91%,  4.95%,  3.65%,  2.08%,  7.29%,  3.65%,  2.60%, 192896.40, 19694.42, 12415.67, 197215.94 , 16, 235, 92.96, 60, 170, 121.94, 68, 181, 134.96, 0.00%, 10.26%,0.00%, 64.10%, 0.00%, 6.41%, 3.85%, 4.49%, 10.90%, 0.00%, 20.98%,0.00%, 58.05%, 2.44%, 2.93%, 4.39%, 4.15%, 7.07%, 0.00%, 41.77%,0.00%, 26.58%, 3.80%, 3.16%, 9.49%, 2.53%, 12.66%, 0.00%, 46.15%,0.00%, 21.15%, 9.62%, 2.88%, 4.81%, 5.77%, 9.62%,0.00%, 0.0, 84.6, 43.4, 18.8, 93.1, 0.0, 1291.4, 2.652, 33
142, b-SLICE,   12, 39.00,       6872, 0,4.59,31.080, 37.064, 39.328, 32.859,9, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.24%,  4.76%, 23.10%, 10.48%,  5.24%,  4.05%,  6.67%,  4.76%,  0.00%,  3.57%,  2.14%,  0.48%,  2.38%,  9.29%,  5.71%,  7.14%, 195107.90, 19560.84, 12473.69, 199639.30 , 16, 235, 93.49, 59, 170, 121.96, 68, 183, 134.94, 0.00%, 13.70%,0.00%, 58.90%, 0.00%, 11.64%, 4.79%, 4.79%, 6.16%, 0.00%, 24.00%,0.00%, 54.22%, 2.22%, 2.89%, 5.56%, 4.44%, 6.67%, 0.00%, 45.83%,0.00%, 27.78%, 2.78%, 4.17%, 4.17%, 5.56%, 9.72%, 0.00%, 40.00%,0.00%, 30.00%, 5.00%, 3.75%, 7.50%, 3.75%, 10.00%,0.00%, 0.0, 65.9, 43.4, 18.8, 99.8, 0.0, 1263.1, 3.200, 24
143, b-SLICE,   14, 39.00,       3744, 0,4.62,31.012, 37.032, 39.309, 32.802,7, 13 10 8 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.88%,  6.46%, 21.43%, 15.65%,  1.70%,  0.34%,  1.02%,  0.34%,  0.00%,  9.86%,  2.72%,  1.36%,  9.18%, 19.05%,  0.00%,  0.00%, 197947.34, 19684.23, 12202.21, 199203.04 , 16, 235, 95.05, 63, 166, 122.08, 64, 180, 134.77, 0.00%, 34.62%,0.00%, 39.74%, 1.28%, 7.05%, 8.33%, 3.85%, 5.13%, 0.00%, 37.95%,0.00%, 40.62%, 0.89%, 2.68%, 4.91%, 4.24%, 8.71%, 0.00%, 57.14%,0.00%, 35.71%, 0.00%, 0.00%, 0.00%, 3.57%, 3.57%, 0.00%, 50.00%,0.00%, 25.00%, 12.50%, 0.00%, 0.00%, 12.50%, 0.00%,0.00%, 0.0, 65.9, 43.5, 18.8, 77.2, 0.0, 1239.5, 2.674, 30
144, P-SLICE,   21, 37.00,      50520, 0,4.10,30.985, 36.997, 39.396, 32.788,0, 15 13 10 8 , -, 0.00%,  0.00%,  0.00%, 0.09%,  0.00%,  0.17%, 0.00%,  0.09%,  0.22%, 0.43%,  0.26%,  2.98%, 0.00%,  0.00%,  0.17%,  4.14%,  3.54%, 18.59%,  8.24%, 24.15%, 12.51%,  0.00%,  0.34%,  2.76%,  6.77%,  0.17%,  0.34%,  3.71%, 10.35%, 207525.44, 20175.04, 9943.99, 356513.70 , 16, 235, 99.88, 60, 169, 122.44, 65, 181, 134.55, 0.00%, 50.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%, 0.00%, 2.61%, 6.96%,0.00%, 36.52%, 18.26%, 13.26%, 2.39%, 8.48%, 11.52%, 0.90%, 19.26%,0.00%, 36.71%, 18.61%, 9.05%, 6.74%, 4.62%, 4.11%, 6.38%, 29.80%,0.00%, 24.02%, 18.02%, 3.38%, 7.21%, 3.08%, 8.11%,0.00%, 0.1, 9.5, 90.1, 18.8, 256.6, 0.0, 1139.0, 3.733, 14
145, B-SLICE,   18, 38.00,      15560, 0,4.68,31.016, 37.045, 39.425, 32.821,3, 15 13 8 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.02%,  0.45%, 16.61%, 10.21%, 10.21%,  7.74%, 11.67%, 11.45%,  0.00%,  2.69%,  5.05%,  7.74%,  0.90%,  5.16%,  4.83%,  3.25%, 199393.48, 19453.03, 12055.01, 217657.70 , 16, 235, 98.01, 61, 169, 122.26, 73, 182, 134.68, 0.00%, 26.67%,0.00%, 60.00%, 0.00%, 0.00%, 0.00%, 6.67%, 6.67%, 0.00%, 20.65%,0.00%, 49.85%, 2.65%, 7.08%, 8.26%, 3.54%, 7.96%, 0.00%, 35.48%,0.00%, 30.65%, 6.05%, 4.84%, 9.27%, 3.02%, 10.69%, 0.00%, 32.24%,0.00%, 25.00%, 9.21%, 6.74%, 10.69%, 4.77%, 11.35%,0.00%, 0.0, 33.2, 67.8, 35.2, 131.9, 0.0, 1240.4, 2.259, 18
146, b-SLICE,   16, 39.00,       4816, 0,4.71,30.916, 37.045, 39.347, 32.736,5, 15 13 ,18 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.87%,  5.60%, 19.47%, 16.80%,  4.00%,  4.53%,  2.13%,  2.40%,  0.00%,  9.60%,  1.60%,  1.87%,  6.93%, 12.27%,  4.80%,  2.13%, 203100.73, 19582.67, 11554.46, 204854.46 , 16, 235, 96.53, 58, 163, 122.16, 71, 182, 134.77, 0.00%, 37.68%,0.00%, 31.88%, 0.00%, 10.14%, 11.59%, 4.35%, 4.35%, 0.00%, 33.06%,0.00%, 39.92%, 1.61%, 3.43%, 5.04%, 6.45%, 10.48%, 0.00%, 42.86%,0.00%, 23.21%, 3.57%, 2.68%, 4.46%, 3.57%, 19.64%, 0.00%, 46.88%,0.00%, 12.50%, 12.50%, 3.12%, 9.38%, 3.12%, 12.50%,0.00%, 0.0, 53.3, 48.0, 23.3, 89.0, 0.0, 1283.0, 2.378, 16
147, b-SLICE,   17, 39.00,       4896, 0,4.20,30.937, 37.037, 39.408, 32.758,4, 15 13 ,18 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.82%,  7.35%, 22.31%,  9.97%,  5.25%,  5.51%,  2.62%,  1.84%,  0.00%,  7.61%,  3.94%,  1.57%,  4.72%, 12.86%,  5.25%,  2.36%, 201836.79, 19504.22, 12368.24, 203339.73 , 16, 235, 97.62, 59, 166, 122.23, 68, 181, 134.72, 0.00%, 25.00%,0.00%, 34.72%, 1.39%, 15.28%, 13.89%, 2.78%, 6.94%, 0.00%, 33.77%,0.00%, 49.78%, 0.00%, 3.03%, 5.19%, 2.16%, 6.06%, 0.00%, 46.05%,0.00%, 22.37%, 3.95%, 1.97%, 4.61%, 3.29%, 17.76%, 0.00%, 46.88%,0.00%, 28.12%, 3.12%, 3.12%, 3.12%, 4.69%, 10.94%,0.00%, 0.0, 53.2, 45.1, 23.3, 82.2, 4.0, 1266.2, 2.459, 26
148, b-SLICE,   19, 39.00,       6896, 0,4.21,30.938, 37.039, 39.457, 32.765,2, 18 15 13 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.75%,  2.78%, 20.44%, 13.10%,  5.16%,  4.96%,  6.75%,  6.94%,  0.00%,  5.75%,  2.78%,  2.38%,  3.17%,  9.13%,  5.56%,  5.36%, 201747.41, 19418.70, 12788.81, 206380.84 , 16, 235, 98.78, 58, 164, 122.33, 74, 181, 134.62, 0.00%, 27.12%,0.00%, 49.15%, 0.00%, 5.08%, 8.47%, 5.93%, 4.24%, 0.00%, 27.37%,0.00%, 48.18%, 0.36%, 2.55%, 8.39%, 2.37%, 10.77%, 0.00%, 45.16%,0.00%, 26.88%, 1.08%, 5.38%, 8.60%, 3.76%, 9.14%, 0.00%, 36.11%,0.00%, 18.52%, 12.96%, 3.24%, 6.02%, 5.09%, 18.06%,0.00%, 0.0, 53.2, 49.0, 23.3, 94.0, 3.8, 1236.9, 2.496, 20
149, b-SLICE,   20, 39.00,       6288, 0,4.71,30.876, 37.050, 39.413, 32.715,1, 18 15 13 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.32%,  5.93%, 13.91%, 14.52%,  4.09%,  6.34%,  4.91%,  7.77%,  0.00%,  4.29%,  3.89%,  3.89%,  2.25%, 10.84%,  7.36%,  4.70%, 204973.64, 19457.16, 12178.24, 208209.47 , 16, 235, 99.18, 62, 162, 122.36, 74, 180, 134.59, 0.00%, 16.67%,0.00%, 39.39%, 0.00%, 15.91%, 9.85%, 6.06%, 12.12%, 0.00%, 30.45%,0.00%, 40.33%, 0.00%, 6.38%, 7.61%, 3.29%, 11.93%, 0.00%, 51.89%,0.00%, 14.15%, 4.72%, 3.77%, 9.43%, 4.72%, 11.32%, 0.00%, 40.38%,0.00%, 18.27%, 4.81%, 7.21%, 9.13%, 5.29%, 14.90%,0.00%, 0.0, 6.6, 46.7, 23.3, 94.7, 0.0, 1215.6, 2.652, 21
