Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
137, B-SLICE,   10, 38.00,       6392, 0,4.82,31.551, 38.282, 38.529, 33.265,54, 7 4 0 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.08%,  7.06%,  9.93%,  8.39%,  4.42%,  5.30%,  6.62%,  7.06%,  0.00%,  3.31%,  2.87%,  2.43%,  4.86%, 16.56%,  6.62%,  9.49%, 175385.69, 18030.12, 14029.97, 184540.23 , 16, 235, 140.11, 65, 166, 127.52, 74, 189, 127.43, 0.00%, 28.57%,0.00%, 28.57%, 1.30%, 5.19%, 12.99%, 6.49%, 16.88%, 0.00%, 44.33%,0.00%, 36.45%, 0.49%, 1.97%, 6.40%, 2.71%, 7.64%, 0.00%, 49.43%,0.00%, 21.84%, 1.15%, 2.87%, 5.17%, 3.45%, 16.09%, 0.00%, 46.55%,0.00%, 14.66%, 11.21%, 4.74%, 6.47%, 5.60%, 10.78%,0.00%, 0.0, 38.3, 30.5, 11.7, 90.7, 0.0, 1031.2, 3.444, 54
138, b-SLICE,    8, 39.00,       2872, 0,4.73,31.716, 38.386, 38.631, 33.414,57, 7 4 ,10 12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.84%,  9.52%,  6.80%,  6.12%,  2.38%,  2.72%,  2.38%,  6.80%,  0.00%,  2.38%,  2.04%,  2.72%, 14.97%, 20.41%,  6.12%,  5.78%, 168402.10, 17608.04, 14220.44, 169785.44 , 16, 235, 140.21, 60, 166, 127.57, 81, 178, 127.47, 0.00%, 44.90%,0.00%, 26.53%, 0.00%, 1.02%, 12.24%, 4.08%, 11.22%, 0.00%, 49.63%,0.00%, 37.04%, 0.00%, 2.22%, 4.44%, 1.11%, 5.56%, 0.00%, 61.54%,0.00%, 17.95%, 0.00%, 1.28%, 6.41%, 3.85%, 8.97%, 0.00%, 48.08%,0.00%, 5.77%, 7.69%, 3.85%, 17.31%, 2.88%, 14.42%,0.00%, 0.0, 61.8, 23.5, 3.6, 69.2, 0.0, 1070.0, 3.607, 66
139, b-SLICE,    9, 39.00,       3472, 0,4.68,31.519, 38.378, 38.588, 33.260,57, 7 4 ,10 12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.90%,  9.62%,  8.33%,  6.73%,  2.88%,  4.17%,  3.85%,  4.81%,  0.00%,  3.85%,  2.56%,  1.28%,  9.29%, 20.51%,  5.77%,  5.45%, 176333.22, 17709.95, 14303.36, 177339.95 , 16, 235, 140.24, 64, 167, 127.56, 74, 175, 127.45, 0.00%, 31.18%,0.00%, 36.56%, 0.00%, 3.76%, 17.74%, 3.23%, 7.53%, 0.00%, 49.67%,0.00%, 35.95%, 0.65%, 0.65%, 7.19%, 1.31%, 4.58%, 0.00%, 54.17%,0.00%, 18.75%, 0.00%, 2.08%, 8.33%, 2.08%, 14.58%, 0.00%, 43.75%,0.00%, 22.92%, 2.08%, 3.12%, 15.62%, 5.21%, 7.29%,0.00%, 0.0, 60.0, 29.5, 3.7, 81.4, 0.0, 1058.3, 3.096, 50
140, b-SLICE,   11, 39.00,       2840, 0,4.31,31.521, 38.363, 38.584, 33.259,56, 10 7 4 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.41%,  7.32%, 10.98%,  8.94%,  1.22%,  2.85%,  2.44%,  1.22%,  0.00%,  2.85%,  2.44%,  2.44%, 19.51%, 20.73%,  3.25%,  0.41%, 176367.05, 17748.88, 14538.81, 178331.83 , 16, 235, 140.30, 61, 168, 127.55, 76, 183, 127.47, 0.00%, 48.48%,0.00%, 33.33%, 0.00%, 3.54%, 6.57%, 3.03%, 5.05%, 0.00%, 42.34%,0.00%, 40.15%, 1.46%, 0.73%, 6.57%, 1.82%, 6.93%, 0.00%, 58.33%,0.00%, 8.33%, 4.17%, 2.08%, 6.25%, 2.08%, 18.75%, 0.00%, 43.75%,0.00%, 25.00%, 12.50%, 6.25%, 6.25%, 3.12%, 3.12%,0.00%, 0.0, 58.1, 29.5, 3.7, 83.9, 0.0, 1014.8, 3.941, 62
141, P-SLICE,   16, 37.00,      22088, 0,4.28,31.276, 38.232, 38.466, 33.044,52, 12 10 7 4 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.20%,  0.00%,  0.59%, 0.00%,  1.37%,  1.67%,  9.31%,  8.24%,  9.22%,  6.67%, 15.20%, 12.94%,  0.00%,  1.18%,  3.63%,  2.45%,  1.08%,  5.10%,  8.24%, 12.94%, 189379.01, 18374.09, 13493.94, 230647.07 , 16, 235, 140.18, 64, 166, 127.45, 80, 183, 127.47, 0.00%, 26.19%,0.00%, 23.81%, 9.52%, 15.48%, 17.86%, 3.57%, 3.57%, 0.00%, 23.44%,0.00%, 31.14%, 14.65%, 5.68%, 13.74%, 4.58%, 6.78%, 0.00%, 42.76%,0.00%, 19.79%, 13.43%, 4.06%, 7.24%, 2.30%, 10.42%, 1.77%, 34.73%,0.00%, 16.59%, 17.70%, 2.21%, 7.52%, 3.32%, 16.15%,0.00%, 0.0, 13.9, 52.8, 3.7, 148.7, 0.0, 937.5, 3.111, 66
142, B-SLICE,   14, 38.00,       5368, 0,5.07,31.400, 38.380, 38.550, 33.166,55, 12 10 4 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.41%,  7.41%,  9.88%,  8.64%,  3.70%,  5.43%,  5.93%,  9.14%,  0.00%,  2.22%,  3.21%,  3.70%,  6.67%, 13.33%,  4.44%,  8.89%, 181402.46, 17782.36, 14568.62, 186017.12 , 16, 235, 140.30, 62, 167, 127.52, 84, 182, 127.50, 0.00%, 31.03%,0.00%, 34.48%, 0.00%, 6.90%, 13.79%, 6.32%, 7.47%, 0.00%, 37.50%,0.00%, 40.48%, 1.19%, 2.68%, 5.65%, 3.27%, 9.23%, 0.00%, 45.59%,0.00%, 20.59%, 1.47%, 4.41%, 11.76%, 4.41%, 11.76%, 0.00%, 45.54%,0.00%, 13.39%, 8.04%, 2.68%, 9.82%, 3.12%, 17.41%,0.00%, 0.0, 43.5, 31.0, 4.5, 92.6, 0.0, 1022.0, 3.281, 72
143, b-SLICE,   13, 39.00,       2472, 0,4.14,31.445, 38.308, 38.519, 33.187,57, 12 10 ,14 16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.67%, 10.09%,  7.46%, 10.09%,  2.63%,  3.51%,  0.44%,  0.44%,  0.00%,  2.63%,  1.32%,  0.00%, 17.98%, 21.49%,  4.39%,  0.88%, 179154.09, 17996.70, 15027.20, 179766.72 , 16, 235, 140.18, 67, 168, 127.48, 81, 179, 127.45, 0.00%, 40.20%,0.00%, 37.25%, 0.00%, 3.43%, 8.33%, 2.45%, 8.33%, 0.00%, 44.00%,0.00%, 37.60%, 0.00%, 0.00%, 3.20%, 2.40%, 12.80%, 0.00%, 48.15%,0.00%, 22.22%, 0.00%, 0.00%, 0.00%, 5.56%, 24.07%, 0.00%, 50.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 25.00%,0.00%, 0.0, 51.2, 23.7, 3.5, 82.8, 0.0, 1043.8, 3.941, 68
144, b-SLICE,   15, 39.00,       2136, 0,4.29,31.325, 38.364, 38.570, 33.111,56, 14 12 10 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.97%,  8.02%,  5.49%,  6.75%,  0.42%,  5.49%,  1.27%,  1.69%,  0.00%,  1.69%,  2.95%,  2.95%, 25.74%, 18.57%,  3.80%,  4.22%, 184137.87, 17773.64, 15126.09, 184956.11 , 16, 235, 140.31, 69, 166, 127.50, 83, 183, 127.49, 0.00%, 57.55%,0.00%, 24.53%, 0.00%, 0.94%, 8.49%, 0.94%, 7.55%, 0.00%, 44.86%,0.00%, 40.19%, 0.00%, 0.47%, 4.21%, 0.93%, 9.35%, 0.00%, 53.33%,0.00%, 3.33%, 0.00%, 3.33%, 6.67%, 6.67%, 26.67%, 0.00%, 70.83%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 2.08%, 14.58%,0.00%, 0.0, 45.2, 23.7, 3.5, 66.3, 0.0, 1011.5, 4.037, 50
145, P-SLICE,   20, 37.00,      26968, 0,4.44,31.165, 38.256, 38.471, 32.964,51, 16 14 12 10 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  0.24%, 0.24%,  0.16%,  1.84%, 0.00%,  0.40%,  1.52%,  6.57%,  6.89%,  8.73%,  7.69%, 18.03%, 12.10%,  0.00%,  0.96%,  3.45%,  6.01%,  0.96%,  4.81%,  7.69%, 11.62%, 194546.45, 18291.83, 13596.90, 264388.24 , 16, 235, 140.26, 71, 167, 127.45, 76, 175, 127.53, 0.00%, 33.33%,0.00%, 11.11%, 2.78%, 22.22%, 25.00%, 1.39%, 4.17%, 0.00%, 26.67%,0.00%, 30.37%, 11.11%, 7.96%, 10.19%, 5.56%, 8.15%, 1.15%, 39.94%,0.00%, 18.97%, 12.36%, 2.87%, 10.63%, 2.87%, 11.21%, 4.49%, 35.26%,0.00%, 13.46%, 22.60%, 0.96%, 8.01%, 2.32%, 12.90%,0.00%, 0.0, 43.7, 49.6, 3.5, 149.1, 0.0, 961.0, 3.519, 46
146, B-SLICE,   18, 38.00,       5816, 0,4.30,31.247, 38.357, 38.583, 33.053,53, 16 14 10 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.16%,  6.02%,  7.53%,  9.68%,  3.01%,  6.02%,  4.95%, 11.83%,  0.00%,  3.44%,  2.58%,  1.51%,  6.45%, 10.97%, 11.61%,  9.25%, 187845.31, 17762.01, 15196.21, 194626.54 , 16, 235, 140.31, 72, 167, 127.47, 81, 182, 127.51, 0.00%, 36.59%,0.00%, 29.27%, 0.00%, 1.83%, 17.68%, 2.44%, 12.20%, 0.00%, 37.85%,0.00%, 35.59%, 1.13%, 1.69%, 7.34%, 2.54%, 13.84%, 0.00%, 61.11%,0.00%, 12.04%, 0.93%, 3.24%, 6.94%, 2.31%, 13.43%, 0.00%, 39.06%,0.00%, 7.81%, 10.16%, 5.08%, 10.55%, 7.42%, 19.92%,0.00%, 0.0, 64.6, 35.9, 6.2, 102.4, 0.0, 1013.6, 3.311, 47
147, b-SLICE,   17, 39.00,       2464, 0,4.57,31.297, 38.375, 38.594, 33.094,54, 16 14 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.50%, 13.08%,  2.95%,  8.44%,  0.42%,  2.95%,  0.84%,  4.22%,  0.00%,  1.69%,  0.00%,  0.00%, 17.72%, 21.52%,  7.59%,  5.06%, 185279.94, 17703.41, 15422.62, 186846.11 , 16, 235, 140.32, 73, 167, 127.50, 69, 178, 127.52, 0.00%, 40.00%,0.00%, 30.48%, 0.00%, 2.38%, 12.86%, 2.38%, 11.90%, 0.00%, 49.11%,0.00%, 33.04%, 0.00%, 0.45%, 4.91%, 0.89%, 11.61%, 0.00%, 69.23%,0.00%, 3.85%, 0.00%, 1.92%, 5.77%, 1.92%, 17.31%, 0.00%, 50.00%,0.00%, 4.17%, 4.17%, 0.00%, 4.17%, 6.25%, 31.25%,0.00%, 0.0, 65.8, 26.0, 8.6, 72.1, 0.0, 1032.5, 3.030, 61
148, b-SLICE,   19, 39.00,       2752, 0,4.66,31.178, 38.303, 38.521, 32.986,52, 18 16 14 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.40%, 11.63%,  4.65%,  7.75%,  0.00%,  3.49%,  1.94%,  7.36%,  0.00%,  2.33%,  0.00%,  0.00%, 15.50%, 21.32%,  6.98%,  4.65%, 190639.47, 18002.29, 15589.12, 194097.97 , 16, 235, 140.19, 72, 166, 127.42, 80, 175, 127.49, 0.00%, 39.22%,0.00%, 31.37%, 0.00%, 0.00%, 15.69%, 1.47%, 12.25%, 0.00%, 49.59%,0.00%, 34.15%, 0.00%, 0.00%, 2.44%, 1.63%, 12.20%, 0.00%, 66.67%,0.00%, 0.00%, 0.00%, 0.00%, 11.11%, 5.56%, 16.67%, 0.00%, 33.33%,0.00%, 2.78%, 11.11%, 4.17%, 4.17%, 9.72%, 34.72%,0.00%, 0.0, 45.9, 26.1, 8.6, 76.5, 0.0, 1029.2, 3.519, 74
149, P-SLICE,   25, 37.00,      32360, 0,4.61,30.993, 38.161, 38.425, 32.818,46, 20 18 16 14 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.07%, 0.00%,  0.00%,  0.44%, 0.00%,  0.44%,  2.58%, 0.00%,  0.29%,  1.03%,  6.25%,  8.17%,  9.93%,  8.61%, 16.70%, 13.10%,  0.00%,  1.25%,  3.31%,  4.78%,  0.59%,  3.90%,  6.11%, 12.44%, 202523.20, 18675.94, 14065.44, 282653.78 , 16, 235, 140.22, 69, 167, 127.37, 76, 181, 127.57, 0.00%, 30.77%,0.00%, 7.69%, 7.69%, 17.31%, 13.46%, 15.38%, 7.69%, 0.34%, 23.57%,0.00%, 29.63%, 9.09%, 9.09%, 11.78%, 6.73%, 9.76%, 1.55%, 33.16%,0.00%, 23.58%, 11.40%, 5.05%, 9.46%, 5.83%, 9.97%, 6.03%, 34.41%,0.00%, 15.44%, 17.94%, 2.94%, 9.41%, 2.43%, 11.40%,0.00%, 0.0, 44.1, 62.7, 8.6, 173.0, 0.0, 896.6, 3.385, 52
150, B-SLICE,   23, 38.00,       7584, 0,4.35,31.067, 38.315, 38.549, 32.908,48, 20 18 14 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.37%,  4.79%,  9.93%, 11.52%,  4.79%,  7.09%,  7.09%, 10.46%,  0.00%,  2.84%,  3.72%,  5.32%,  3.72%, 11.17%,  6.56%,  7.62%, 195839.13, 17921.13, 15283.49, 204645.96 , 16, 235, 140.35, 69, 167, 127.45, 77, 178, 127.59, 0.00%, 31.34%,0.00%, 28.36%, 0.00%, 8.96%, 20.90%, 5.22%, 5.22%, 0.00%, 34.35%,0.00%, 36.52%, 0.87%, 3.48%, 7.83%, 4.35%, 12.61%, 0.00%, 46.40%,0.00%, 19.20%, 2.40%, 3.20%, 8.00%, 4.00%, 16.80%, 0.00%, 42.44%,0.00%, 12.21%, 11.05%, 4.07%, 9.30%, 5.52%, 15.41%,0.00%, 0.0, 73.8, 33.4, 7.5, 95.3, 0.0, 1025.8, 3.356, 46
151, b-SLICE,   21, 39.00,       3688, 0,4.26,31.117, 38.323, 38.531, 32.944,50, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.06%,  9.60%,  4.80%,  7.06%,  3.67%,  5.65%,  5.08%,  6.78%,  0.00%,  2.82%,  3.39%,  3.11%, 10.45%, 13.84%, 10.17%,  6.50%, 193228.27, 17937.79, 15662.18, 196872.44 , 16, 235, 140.29, 64, 167, 127.44, 71, 189, 127.55, 0.00%, 38.54%,0.00%, 26.04%, 0.00%, 2.08%, 17.71%, 4.69%, 10.94%, 0.00%, 45.04%,0.00%, 35.88%, 0.00%, 2.29%, 6.87%, 0.76%, 9.16%, 0.00%, 59.26%,0.00%, 14.81%, 1.23%, 3.70%, 2.47%, 1.85%, 16.67%, 0.00%, 44.74%,0.00%, 14.47%, 9.21%, 3.95%, 5.26%, 3.95%, 18.42%,0.00%, 0.0, 70.5, 26.4, 7.5, 77.2, 0.0, 1064.0, 3.437, 58
152, b-SLICE,   22, 39.00,       4248, 0,4.60,31.009, 38.265, 38.468, 32.848,49, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.08%, 11.64%,  6.08%,  6.08%,  3.44%,  8.99%,  2.65%,  8.20%,  0.00%,  2.65%,  5.29%,  6.88%,  7.41%, 11.38%,  9.79%,  3.44%, 198072.07, 18192.28, 15640.78, 201759.85 , 16, 235, 140.16, 69, 167, 127.43, 84, 184, 127.55, 0.00%, 29.47%,0.00%, 23.16%, 1.05%, 7.89%, 15.26%, 5.26%, 17.89%, 0.00%, 41.09%,0.00%, 40.31%, 0.78%, 2.71%, 5.04%, 0.39%, 9.69%, 0.00%, 54.81%,0.00%, 12.50%, 0.00%, 4.33%, 9.13%, 5.77%, 13.46%, 0.00%, 48.75%,0.00%, 5.00%, 7.50%, 2.50%, 7.50%, 8.12%, 20.62%,0.00%, 0.0, 53.4, 27.2, 7.5, 81.1, 0.0, 1046.9, 3.370, 70
153, b-SLICE,   24, 39.00,       2712, 0,4.51,30.986, 38.295, 38.525, 32.842,47, 23 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.47%,  8.60%,  6.45%,  8.60%,  0.36%,  3.94%,  2.15%,  5.02%,  0.00%,  3.23%,  1.08%,  0.72%, 14.70%, 21.15%,  8.96%,  3.58%, 199107.45, 18010.64, 15792.70, 200299.97 , 16, 235, 140.38, 70, 166, 127.42, 80, 180, 127.59, 0.00%, 42.27%,0.00%, 32.99%, 0.00%, 2.06%, 10.31%, 2.06%, 10.31%, 0.00%, 48.57%,0.00%, 34.29%, 0.00%, 1.07%, 3.93%, 1.79%, 10.36%, 0.00%, 70.00%,0.00%, 2.50%, 0.00%, 0.00%, 10.00%, 3.75%, 13.75%, 0.00%, 37.50%,0.00%, 9.38%, 9.38%, 6.25%, 3.12%, 4.69%, 29.69%,0.00%, 0.0, 53.2, 27.3, 7.5, 70.7, 0.0, 961.3, 3.867, 40
154, P-SLICE,   31, 37.00,      40976, 0,4.16,30.896, 38.025, 38.236, 32.704,40, 25 23 20 18 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.06%, 0.00%,  0.12%,  0.12%, 0.18%,  0.30%,  2.48%, 0.00%,  0.30%,  0.77%,  5.44%,  5.02%, 11.88%,  8.16%, 24.17%, 12.65%,  0.00%,  0.95%,  2.60%,  6.91%,  0.41%,  2.25%,  4.96%, 10.28%, 208580.93, 19386.07, 14050.56, 308450.54 , 16, 235, 140.01, 67, 165, 127.30, 81, 182, 127.60, 0.00%, 28.00%,0.00%, 20.00%, 0.00%, 22.00%, 26.00%, 4.00%, 0.00%, 0.38%, 20.61%,0.00%, 32.44%, 14.12%, 11.07%, 7.63%, 8.02%, 5.73%, 0.85%, 27.18%,0.00%, 25.05%, 17.62%, 6.05%, 8.60%, 5.94%, 8.70%, 5.20%, 30.15%,0.00%, 20.27%, 22.25%, 2.34%, 7.02%, 2.13%, 10.76%,0.00%, 0.0, 16.7, 73.6, 7.5, 208.2, 0.0, 903.3, 3.385, 49
155, B-SLICE,   28, 38.00,      10248, 0,4.03,30.919, 38.171, 38.391, 32.760,43, 25 23 18 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.90%,  2.98%, 11.38%,  8.27%,  5.15%,  8.67%, 10.03%, 11.25%,  0.00%,  2.85%,  5.15%,  4.61%,  2.44%,  8.81%,  6.10%, 10.43%, 202978.97, 18552.97, 15360.96, 214005.24 , 16, 235, 140.18, 72, 166, 127.34, 66, 184, 127.58, 0.00%, 33.33%,0.00%, 25.93%, 0.00%, 14.81%, 14.81%, 4.63%, 6.48%, 0.00%, 32.95%,0.00%, 41.76%, 1.92%, 4.02%, 7.09%, 4.41%, 7.85%, 0.00%, 44.86%,0.00%, 17.30%, 3.24%, 4.86%, 9.19%, 5.95%, 14.59%, 0.00%, 41.42%,0.00%, 20.15%, 7.46%, 2.61%, 6.72%, 4.85%, 16.79%,0.00%, 0.0, 55.0, 43.4, 9.5, 119.2, 0.0, 970.5, 3.200, 63
156, b-SLICE,   26, 39.00,       4248, 0,4.23,31.022, 38.320, 38.541, 32.874,45, 25 23 ,28 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.04%,  6.46%,  8.53%,  7.75%,  4.65%,  7.24%,  3.10%,  4.91%,  0.00%,  3.10%,  3.10%,  2.07%,  7.24%, 13.95%, 10.34%,  8.53%, 197621.12, 17924.95, 16060.58, 199362.30 , 16, 235, 140.36, 70, 167, 127.41, 75, 185, 127.62, 0.00%, 31.82%,0.00%, 39.77%, 0.00%, 4.55%, 13.64%, 2.27%, 7.95%, 0.00%, 41.51%,0.00%, 39.62%, 0.00%, 2.20%, 7.23%, 3.46%, 5.97%, 0.00%, 53.06%,0.00%, 17.35%, 1.02%, 1.02%, 4.08%, 4.59%, 18.88%, 0.00%, 56.94%,0.00%, 13.89%, 2.78%, 0.69%, 4.86%, 2.78%, 18.06%,0.00%, 0.0, 75.0, 23.7, 4.4, 73.9, 0.0, 1015.3, 3.452, 60
157, b-SLICE,   27, 39.00,       4864, 0,4.24,30.880, 38.296, 38.478, 32.757,44, 25 23 ,28 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.42%,  7.90%,  7.90%,  8.64%,  2.72%,  8.89%,  4.69%,  5.43%,  0.00%,  5.68%,  4.94%,  7.41%,  6.91%, 11.85%,  5.43%,  5.19%, 204252.54, 18104.29, 15869.79, 207292.36 , 16, 235, 140.36, 70, 167, 127.39, 76, 184, 127.61, 0.00%, 32.56%,0.00%, 30.23%, 0.00%, 4.65%, 15.12%, 7.56%, 9.88%, 0.00%, 42.26%,0.00%, 36.90%, 0.00%, 1.79%, 4.76%, 4.17%, 10.12%, 0.00%, 47.19%,0.00%, 12.36%, 0.00%, 2.25%, 6.74%, 5.62%, 25.84%, 0.00%, 55.43%,0.00%, 13.04%, 7.61%, 3.80%, 3.80%, 4.89%, 11.41%,0.00%, 0.0, 74.2, 89.6, 4.4, 81.5, 0.0, 1057.2, 3.711, 60
158, b-SLICE,   29, 39.00,       5024, 0,4.07,30.867, 38.247, 38.412, 32.733,42, 28 25 23 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.10%,  5.48%, 12.86%,  8.81%,  2.62%,  5.24%,  5.00%,  6.19%,  0.00%,  3.10%,  4.52%,  4.52%,  5.48%, 14.29%,  6.67%,  7.14%, 205000.20, 18343.68, 15698.04, 209838.73 , 16, 235, 140.28, 70, 167, 127.38, 72, 180, 127.62, 0.00%, 28.75%,0.00%, 42.50%, 0.00%, 4.38%, 10.62%, 4.38%, 9.38%, 0.00%, 37.63%,0.00%, 43.30%, 0.00%, 2.84%, 3.35%, 2.84%, 10.05%, 0.00%, 58.75%,0.00%, 10.00%, 3.75%, 1.25%, 7.50%, 6.25%, 12.50%, 0.00%, 51.04%,0.00%, 12.50%, 9.37%, 2.08%, 8.33%, 2.60%, 14.06%,0.00%, 0.0, 74.1, 89.6, 4.4, 103.3, 0.0, 1053.3, 4.000, 54
159, b-SLICE,   30, 39.00,       4832, 0,4.10,30.797, 38.195, 38.351, 32.666,41, 28 25 23 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.81%,  7.14%,  8.81%, 10.00%,  2.86%,  8.10%,  4.52%,  6.90%,  0.00%,  1.67%,  2.14%,  0.48%,  7.86%, 19.29%,  7.38%,  9.05%, 208579.27, 18584.64, 15487.38, 212497.95 , 16, 235, 140.25, 67, 166, 127.34, 71, 179, 127.62, 0.00%, 41.77%,0.00%, 20.25%, 0.00%, 11.39%, 12.66%, 4.43%, 9.49%, 0.00%, 44.67%,0.00%, 33.50%, 0.51%, 3.30%, 5.33%, 1.78%, 10.91%, 0.00%, 46.51%,0.00%, 12.79%, 1.16%, 4.07%, 11.05%, 3.49%, 20.93%, 0.00%, 45.45%,0.00%, 20.45%, 1.14%, 3.41%, 5.68%, 5.11%, 18.75%,0.00%, 0.0, 27.8, 89.7, 4.4, 94.0, 0.0, 1051.7, 3.770, 58
